Date,Close,Volume,Market Capitalization,Operating Expenses to Revenue,Operating Cash Flow to CapEx
2018-11-01,55.55500030517578,233292800,716761113114.3,0.103013,7.955291
2018-11-02,51.869998931884766,365314800,716761113114.3,0.103013,7.955291
2018-11-05,50.397499084472656,264654800,716761113114.3,0.103013,7.955291
2018-11-06,50.942501068115234,127531600,716761113114.3,0.103013,7.955291
2018-11-07,52.48749923706055,133697600,716761113114.3,0.103013,7.955291
2018-11-08,52.122501373291016,101450400,716761113114.3,0.103013,7.955291
2018-11-09,51.11750030517578,137463200,716761113114.3,0.103013,7.955291
2018-11-12,48.54249954223633,204542000,716761113114.3,0.103013,7.955291
2018-11-13,48.057498931884766,187531600,716761113114.3,0.103013,7.955291
2018-11-14,46.70000076293945,243204000,716761113114.3,0.103013,7.955291
2018-11-15,47.852500915527344,185915200,716761113114.3,0.103013,7.955291
2018-11-16,48.38249969482422,147713200,716761113114.3,0.103013,7.955291
2018-11-19,46.46500015258789,167701200,716761113114.3,0.103013,7.955291
2018-11-20,44.244998931884766,271300800,716761113114.3,0.103013,7.955291
2018-11-21,44.19499969482422,124496800,716761113114.3,0.103013,7.955291
2018-11-23,43.0724983215332,94496000,716761113114.3,0.103013,7.955291
2018-11-26,43.65499877929688,179994000,716761113114.3,0.103013,7.955291
2018-11-27,43.560001373291016,165549600,716761113114.3,0.103013,7.955291
2018-11-28,45.23500061035156,184250000,716761113114.3,0.103013,7.955291
2018-11-29,44.88750076293945,167080000,716761113114.3,0.103013,7.955291
2018-11-30,44.64500045776367,158126000,716761113114.3,0.103013,7.955291
2018-12-03,46.20500183105469,163210000,716761113114.3,0.103013,7.955291
2018-12-04,44.17250061035156,165377200,716761113114.3,0.103013,7.955291
2018-12-06,43.68000030517578,172393600,716761113114.3,0.103013,7.955291
2018-12-07,42.122501373291016,169126400,716761113114.3,0.103013,7.955291
2018-12-10,42.400001525878906,248104000,716761113114.3,0.103013,7.955291
2018-12-11,42.157501220703125,189126800,716761113114.3,0.103013,7.955291
2018-12-12,42.275001525878906,142510800,716761113114.3,0.103013,7.955291
2018-12-13,42.73749923706055,127594400,716761113114.3,0.103013,7.955291
2018-12-14,41.369998931884766,162814800,716761113114.3,0.103013,7.955291
2018-12-17,40.98500061035156,177151600,716761113114.3,0.103013,7.955291
2018-12-18,41.51750183105469,135366000,716761113114.3,0.103013,7.955291
2018-12-19,40.22249984741211,196189200,716761113114.3,0.103013,7.955291
2018-12-20,39.20750045776367,259092000,716761113114.3,0.103013,7.955291
2018-12-21,37.682498931884766,382978400,716761113114.3,0.103013,7.955291
2018-12-24,36.70750045776367,148676800,716761113114.3,0.103013,7.955291
2018-12-26,39.29249954223633,234330000,716761113114.3,0.103013,7.955291
2018-12-27,39.03749847412109,212468400,716761113114.3,0.103013,7.955291
2018-12-28,39.057498931884766,169165600,716761113114.3,0.103013,7.955291
2018-12-31,39.435001373291016,140014000,861888550124.5,0.144894,4.720694
2019-01-02,39.47999954223633,148158800,861888550124.5,0.144894,4.720694
2019-01-03,35.54750061035156,365248800,861888550124.5,0.144894,4.720694
2019-01-04,37.06499862670898,234428400,861888550124.5,0.144894,4.720694
2019-01-07,36.98249816894531,219111200,861888550124.5,0.144894,4.720694
2019-01-08,37.6875,164101200,861888550124.5,0.144894,4.720694
2019-01-09,38.32749938964844,180396400,861888550124.5,0.144894,4.720694
2019-01-10,38.45000076293945,143122800,861888550124.5,0.144894,4.720694
2019-01-11,38.0724983215332,108092800,861888550124.5,0.144894,4.720694
2019-01-14,37.5,129756800,861888550124.5,0.144894,4.720694
2019-01-15,38.26750183105469,114843600,861888550124.5,0.144894,4.720694
2019-01-16,38.73500061035156,122278800,861888550124.5,0.144894,4.720694
2019-01-17,38.96500015258789,119284800,861888550124.5,0.144894,4.720694
2019-01-18,39.20500183105469,135004000,861888550124.5,0.144894,4.720694
2019-01-22,38.32500076293945,121576000,861888550124.5,0.144894,4.720694
2019-01-23,38.47999954223633,92522400,861888550124.5,0.144894,4.720694
2019-01-24,38.17499923706055,101766000,861888550124.5,0.144894,4.720694
2019-01-25,39.43999862670898,134142000,861888550124.5,0.144894,4.720694
2019-01-28,39.07500076293945,104768400,861888550124.5,0.144894,4.720694
2019-01-29,38.66999816894531,166348800,861888550124.5,0.144894,4.720694
2019-01-30,41.3125,244439200,861888550124.5,0.144894,4.720694
2019-01-31,41.61000061035156,162958400,861888550124.5,0.144894,4.720694
2019-02-01,41.630001068115234,130672400,861888550124.5,0.144894,4.720694
2019-02-04,42.8125,125982000,861888550124.5,0.144894,4.720694
2019-02-05,43.54499816894531,144406400,861888550124.5,0.144894,4.720694
2019-02-06,43.560001373291016,112958400,861888550124.5,0.144894,4.720694
2019-02-07,42.73500061035156,126966800,861888550124.5,0.144894,4.720694
2019-02-08,42.602500915527344,95280000,861888550124.5,0.144894,4.720694
2019-02-11,42.35749816894531,83973600,861888550124.5,0.144894,4.720694
2019-02-12,42.72249984741211,89134000,861888550124.5,0.144894,4.720694
2019-02-13,42.54499816894531,89960800,861888550124.5,0.144894,4.720694
2019-02-14,42.70000076293945,87342800,861888550124.5,0.144894,4.720694
2019-02-15,42.60499954223633,98507200,861888550124.5,0.144894,4.720694
2019-02-19,42.73249816894531,75891200,861888550124.5,0.144894,4.720694
2019-02-20,43.00749969482422,104457600,861888550124.5,0.144894,4.720694
2019-02-21,42.76499938964844,68998800,861888550124.5,0.144894,4.720694
2019-02-22,43.24250030517578,75652800,861888550124.5,0.144894,4.720694
2019-02-25,43.557498931884766,87493600,861888550124.5,0.144894,4.720694
2019-02-26,43.58250045776367,68280800,861888550124.5,0.144894,4.720694
2019-02-27,43.71749877929688,111341600,861888550124.5,0.144894,4.720694
2019-02-28,43.28749847412109,112861600,861888550124.5,0.144894,4.720694
2019-03-01,43.74250030517578,103544800,861888550124.5,0.144894,4.720694
2019-03-04,43.962501525878906,109744800,861888550124.5,0.144894,4.720694
2019-03-05,43.88249969482422,78949600,861888550124.5,0.144894,4.720694
2019-03-06,43.630001068115234,83241600,861888550124.5,0.144894,4.720694
2019-03-07,43.125,99185600,861888550124.5,0.144894,4.720694
2019-03-08,43.227500915527344,95997600,861888550124.5,0.144894,4.720694
2019-03-11,44.72499847412109,128044000,861888550124.5,0.144894,4.720694
2019-03-12,45.227500915527344,129870400,861888550124.5,0.144894,4.720694
2019-03-13,45.4275016784668,124130000,861888550124.5,0.144894,4.720694
2019-03-14,45.932498931884766,94318000,861888550124.5,0.144894,4.720694
2019-03-15,46.52999877929688,156171600,861888550124.5,0.144894,4.720694
2019-03-18,47.005001068115234,104879200,861888550124.5,0.144894,4.720694
2019-03-19,46.63249969482422,126585600,861888550124.5,0.144894,4.720694
2019-03-20,47.040000915527344,124140800,861888550124.5,0.144894,4.720694
2019-03-21,48.772499084472656,204136800,861888550124.5,0.144894,4.720694
2019-03-22,47.76250076293945,169630800,861888550124.5,0.144894,4.720694
2019-03-25,47.185001373291016,175381200,861888550124.5,0.144894,4.720694
2019-03-26,46.6974983215332,199202000,861888550124.5,0.144894,4.720694
2019-03-27,47.11750030517578,119393600,861888550124.5,0.144894,4.720694
2019-03-28,47.18000030517578,83121600,861888550124.5,0.144894,4.720694
2019-03-29,47.48749923706055,94256000,861888550124.5,0.144894,4.720694
2019-04-01,47.810001373291016,111448000,882472721904.2,0.161367,5.818
2019-04-02,48.505001068115234,91062800,882472721904.2,0.161367,5.818
2019-04-03,48.837501525878906,93087200,882472721904.2,0.161367,5.818
2019-04-04,48.92250061035156,76457200,882472721904.2,0.161367,5.818
2019-04-05,49.25,74106400,882472721904.2,0.161367,5.818
2019-04-08,50.025001525878906,103526800,882472721904.2,0.161367,5.818
2019-04-09,49.875,143072800,882472721904.2,0.161367,5.818
2019-04-10,50.15499877929688,86781200,882472721904.2,0.161367,5.818
2019-04-11,49.73749923706055,83603200,882472721904.2,0.161367,5.818
2019-04-12,49.71749877929688,111042800,882472721904.2,0.161367,5.818
2019-04-15,49.807498931884766,70146400,882472721904.2,0.161367,5.818
2019-04-16,49.8125,102785600,882472721904.2,0.161367,5.818
2019-04-17,50.782501220703125,115627200,882472721904.2,0.161367,5.818
2019-04-18,50.96500015258789,96783200,882472721904.2,0.161367,5.818
2019-04-22,51.13249969482422,77758000,882472721904.2,0.161367,5.818
2019-04-23,51.869998931884766,93292000,882472721904.2,0.161367,5.818
2019-04-24,51.790000915527344,70162400,882472721904.2,0.161367,5.818
2019-04-25,51.31999969482422,74172800,882472721904.2,0.161367,5.818
2019-04-26,51.07500076293945,74596400,882472721904.2,0.161367,5.818
2019-04-29,51.15250015258789,88818800,882472721904.2,0.161367,5.818
2019-04-30,50.16749954223633,186139600,882472721904.2,0.161367,5.818
2019-05-01,52.630001068115234,259309200,882472721904.2,0.161367,5.818
2019-05-02,52.28749847412109,127985200,882472721904.2,0.161367,5.818
2019-05-03,52.9375,83569600,882472721904.2,0.161367,5.818
2019-05-06,52.119998931884766,129772400,882472721904.2,0.161367,5.818
2019-05-07,50.71500015258789,155054800,882472721904.2,0.161367,5.818
2019-05-08,50.72499847412109,105358000,882472721904.2,0.161367,5.818
2019-05-09,50.18000030517578,139634400,882472721904.2,0.161367,5.818
2019-05-10,49.29499816894531,164834800,882472721904.2,0.161367,5.818
2019-05-13,46.43000030517578,229722400,882472721904.2,0.161367,5.818
2019-05-14,47.165000915527344,146118800,882472721904.2,0.161367,5.818
2019-05-15,47.72999954223633,106178800,882472721904.2,0.161367,5.818
2019-05-16,47.52000045776367,132125600,882472721904.2,0.161367,5.818
2019-05-17,47.25,131516400,882472721904.2,0.161367,5.818
2019-05-20,45.772499084472656,154449200,882472721904.2,0.161367,5.818
2019-05-21,46.650001525878906,113459200,882472721904.2,0.161367,5.818
2019-05-22,45.69499969482422,118994400,882472721904.2,0.161367,5.818
2019-05-23,44.915000915527344,146118800,882472721904.2,0.161367,5.818
2019-05-24,44.74250030517578,94858800,882472721904.2,0.161367,5.818
2019-05-28,44.557498931884766,111792800,882472721904.2,0.161367,5.818
2019-05-29,44.345001220703125,113924800,882472721904.2,0.161367,5.818
2019-05-30,44.57500076293945,84873600,882472721904.2,0.161367,5.818
2019-05-31,43.76750183105469,108174400,882472721904.2,0.161367,5.818
2019-06-03,43.32500076293945,161584400,882472721904.2,0.161367,5.818
2019-06-04,44.90999984741211,123872000,882472721904.2,0.161367,5.818
2019-06-05,45.6349983215332,119093600,882472721904.2,0.161367,5.818
2019-06-06,46.30500030517578,90105200,882472721904.2,0.161367,5.818
2019-06-07,47.53749847412109,122737600,882472721904.2,0.161367,5.818
2019-06-10,48.14500045776367,104883600,882472721904.2,0.161367,5.818
2019-06-11,48.70249938964844,107731600,882472721904.2,0.161367,5.818
2019-06-12,48.54750061035156,73012800,882472721904.2,0.161367,5.818
2019-06-13,48.53749847412109,86698400,882472721904.2,0.161367,5.818
2019-06-14,48.185001373291016,75046000,882472721904.2,0.161367,5.818
2019-06-17,48.47249984741211,58676400,882472721904.2,0.161367,5.818
2019-06-18,49.61249923706055,106204000,882472721904.2,0.161367,5.818
2019-06-19,49.46749877929688,84496800,882472721904.2,0.161367,5.818
2019-06-20,49.8650016784668,86056000,882472721904.2,0.161367,5.818
2019-06-21,49.69499969482422,191202400,882472721904.2,0.161367,5.818
2019-06-24,49.64500045776367,72881600,882472721904.2,0.161367,5.818
2019-06-25,48.89250183105469,84281200,882472721904.2,0.161367,5.818
2019-06-26,49.95000076293945,104270000,882472721904.2,0.161367,5.818
2019-06-27,49.935001373291016,83598800,882472721904.2,0.161367,5.818
2019-06-28,49.47999954223633,124442400,882472721904.2,0.161367,5.818
2019-07-01,50.38750076293945,109012000,989484230031.9,0.135665,7.169607
2019-07-02,50.682498931884766,67740800,989484230031.9,0.135665,7.169607
2019-07-03,51.102500915527344,45448000,989484230031.9,0.135665,7.169607
2019-07-05,51.057498931884766,69062000,989484230031.9,0.135665,7.169607
2019-07-08,50.005001068115234,101354400,989484230031.9,0.135665,7.169607
2019-07-09,50.310001373291016,82312000,989484230031.9,0.135665,7.169607
2019-07-10,50.807498931884766,71588400,989484230031.9,0.135665,7.169607
2019-07-11,50.4375,80767200,989484230031.9,0.135665,7.169607
2019-07-12,50.82500076293945,70380800,989484230031.9,0.135665,7.169607
2019-07-15,51.3025016784668,67789600,989484230031.9,0.135665,7.169607
2019-07-16,51.125,67467200,989484230031.9,0.135665,7.169607
2019-07-17,50.837501525878906,56430000,989484230031.9,0.135665,7.169607
2019-07-18,51.415000915527344,74162400,989484230031.9,0.135665,7.169607
2019-07-19,50.647499084472656,83717200,989484230031.9,0.135665,7.169607
2019-07-22,51.80500030517578,89111600,989484230031.9,0.135665,7.169607
2019-07-23,52.209999084472656,73420800,989484230031.9,0.135665,7.169607
2019-07-24,52.16749954223633,59966400,989484230031.9,0.135665,7.169607
2019-07-25,51.755001068115234,55638400,989484230031.9,0.135665,7.169607
2019-07-26,51.935001373291016,70475600,989484230031.9,0.135665,7.169607
2019-07-29,52.41999816894531,86693600,989484230031.9,0.135665,7.169607
2019-07-30,52.19499969482422,135742800,989484230031.9,0.135665,7.169607
2019-07-31,53.2599983215332,277125600,989484230031.9,0.135665,7.169607
2019-08-01,52.10749816894531,216071600,989484230031.9,0.135665,7.169607
2019-08-02,51.005001068115234,163448400,989484230031.9,0.135665,7.169607
2019-08-05,48.334999084472656,209572000,989484230031.9,0.135665,7.169607
2019-08-06,49.25,143299200,989484230031.9,0.135665,7.169607
2019-08-07,49.7599983215332,133457600,989484230031.9,0.135665,7.169607
2019-08-08,50.85749816894531,108038000,989484230031.9,0.135665,7.169607
2019-08-09,50.247501373291016,98478800,989484230031.9,0.135665,7.169607
2019-08-12,50.119998931884766,89927600,989484230031.9,0.135665,7.169607
2019-08-13,52.24250030517578,188874000,989484230031.9,0.135665,7.169607
2019-08-14,50.6875,146189600,989484230031.9,0.135665,7.169607
2019-08-15,50.435001373291016,108909600,989484230031.9,0.135665,7.169607
2019-08-16,51.625,110481600,989484230031.9,0.135665,7.169607
2019-08-19,52.587501525878906,97654400,989484230031.9,0.135665,7.169607
2019-08-20,52.59000015258789,107537200,989484230031.9,0.135665,7.169607
2019-08-21,53.15999984741211,86141600,989484230031.9,0.135665,7.169607
2019-08-22,53.1150016784668,89014800,989484230031.9,0.135665,7.169607
2019-08-23,50.65999984741211,187272000,989484230031.9,0.135665,7.169607
2019-08-26,51.622501373291016,104174400,989484230031.9,0.135665,7.169607
2019-08-27,51.040000915527344,103493200,989484230031.9,0.135665,7.169607
2019-08-28,51.38249969482422,63755200,989484230031.9,0.135665,7.169607
2019-08-29,52.25249862670898,83962000,989484230031.9,0.135665,7.169607
2019-08-30,52.185001373291016,84573600,989484230031.9,0.135665,7.169607
2019-09-03,51.42499923706055,80092000,989484230031.9,0.135665,7.169607
2019-09-04,52.29750061035156,76752400,989484230031.9,0.135665,7.169607
2019-09-05,53.31999969482422,95654800,989484230031.9,0.135665,7.169607
2019-09-06,53.31499862670898,77449200,989484230031.9,0.135665,7.169607
2019-09-09,53.54249954223633,109237600,989484230031.9,0.135665,7.169607
2019-09-10,54.17499923706055,127111600,989484230031.9,0.135665,7.169607
2019-09-11,55.897499084472656,177158400,989484230031.9,0.135665,7.169607
2019-09-12,55.772499084472656,128906800,989484230031.9,0.135665,7.169607
2019-09-13,54.6875,159053200,989484230031.9,0.135665,7.169607
2019-09-16,54.97499847412109,84632400,989484230031.9,0.135665,7.169607
2019-09-17,55.17499923706055,73274800,989484230031.9,0.135665,7.169607
2019-09-18,55.692501068115234,101360000,989484230031.9,0.135665,7.169607
2019-09-19,55.2400016784668,88242400,989484230031.9,0.135665,7.169607
2019-09-20,54.432498931884766,221652400,989484230031.9,0.135665,7.169607
2019-09-23,54.68000030517578,76662000,989484230031.9,0.135665,7.169607
2019-09-24,54.41999816894531,124763200,989484230031.9,0.135665,7.169607
2019-09-25,55.25749969482422,87613600,989484230031.9,0.135665,7.169607
2019-09-26,54.97249984741211,75334000,989484230031.9,0.135665,7.169607
2019-09-27,54.70500183105469,101408000,989484230031.9,0.135665,7.169607
2019-09-30,55.99250030517578,103909600,1259447025738.9,0.105076,14.483151
2019-10-01,56.147499084472656,139223200,1259447025738.9,0.105076,14.483151
2019-10-02,54.7400016784668,138449200,1259447025738.9,0.105076,14.483151
2019-10-03,55.20500183105469,114426000,1259447025738.9,0.105076,14.483151
2019-10-04,56.75249862670898,138478800,1259447025738.9,0.105076,14.483151
2019-10-07,56.76499938964844,122306000,1259447025738.9,0.105076,14.483151
2019-10-08,56.09999847412109,111820000,1259447025738.9,0.105076,14.483151
2019-10-09,56.75749969482422,74770400,1259447025738.9,0.105076,14.483151
2019-10-10,57.522499084472656,113013600,1259447025738.9,0.105076,14.483151
2019-10-11,59.0525016784668,166795600,1259447025738.9,0.105076,14.483151
2019-10-14,58.96749877929688,96427600,1259447025738.9,0.105076,14.483151
2019-10-15,58.83000183105469,87360000,1259447025738.9,0.105076,14.483151
2019-10-16,58.59249877929688,73903200,1259447025738.9,0.105076,14.483151
2019-10-17,58.81999969482422,67585200,1259447025738.9,0.105076,14.483151
2019-10-18,59.102500915527344,97433600,1259447025738.9,0.105076,14.483151
2019-10-21,60.12749862670898,87247200,1259447025738.9,0.105076,14.483151
2019-10-22,59.9900016784668,82293600,1259447025738.9,0.105076,14.483151
2019-10-23,60.79499816894531,75828800,1259447025738.9,0.105076,14.483151
2019-10-24,60.89500045776367,69275200,1259447025738.9,0.105076,14.483151
2019-10-25,61.64500045776367,73477200,1259447025738.9,0.105076,14.483151
2019-10-28,62.26250076293945,96572800,1259447025738.9,0.105076,14.483151
2019-10-29,60.8224983215332,142839600,1259447025738.9,0.105076,14.483151
2019-10-30,60.81499862670898,124522000,1259447025738.9,0.105076,14.483151
2019-10-31,62.18999862670898,139162000,1259447025738.9,0.105076,14.483151
2019-11-01,63.95500183105469,151125200,1259447025738.9,0.105076,14.483151
2019-11-04,64.375,103272000,1259447025738.9,0.105076,14.483151
2019-11-05,64.28250122070312,79897600,1259447025738.9,0.105076,14.483151
2019-11-06,64.30999755859375,75864400,1259447025738.9,0.105076,14.483151
2019-11-07,64.85749816894531,94940400,1259447025738.9,0.105076,14.483151
2019-11-08,65.03500366210938,69986400,1259447025738.9,0.105076,14.483151
2019-11-11,65.55000305175781,81821200,1259447025738.9,0.105076,14.483151
2019-11-12,65.48999786376953,87388800,1259447025738.9,0.105076,14.483151
2019-11-13,66.11750030517578,102734400,1259447025738.9,0.105076,14.483151
2019-11-14,65.66000366210938,89182800,1259447025738.9,0.105076,14.483151
2019-11-15,66.44000244140625,100206400,1259447025738.9,0.105076,14.483151
2019-11-18,66.7750015258789,86703200,1259447025738.9,0.105076,14.483151
2019-11-19,66.57250213623047,76167200,1259447025738.9,0.105076,14.483151
2019-11-20,65.79750061035156,106234400,1259447025738.9,0.105076,14.483151
2019-11-21,65.50250244140625,121395200,1259447025738.9,0.105076,14.483151
2019-11-22,65.44499969482422,65325200,1259447025738.9,0.105076,14.483151
2019-11-25,66.59249877929688,84020400,1259447025738.9,0.105076,14.483151
2019-11-26,66.07250213623047,105207600,1259447025738.9,0.105076,14.483151
2019-11-27,66.95999908447266,65235600,1259447025738.9,0.105076,14.483151
2019-11-29,66.8125,46617600,1259447025738.9,0.105076,14.483151
2019-12-02,66.04000091552734,94487200,1259447025738.9,0.105076,14.483151
2019-12-03,64.86250305175781,114430400,1259447025738.9,0.105076,14.483151
2019-12-04,65.43499755859375,67181600,1259447025738.9,0.105076,14.483151
2019-12-05,66.3949966430664,74424400,1259447025738.9,0.105076,14.483151
2019-12-06,67.67749786376953,106075600,1259447025738.9,0.105076,14.483151
2019-12-09,66.7300033569336,128042400,1259447025738.9,0.105076,14.483151
2019-12-10,67.12000274658203,90420400,1259447025738.9,0.105076,14.483151
2019-12-11,67.69249725341797,78756800,1259447025738.9,0.105076,14.483151
2019-12-12,67.86499786376953,137310400,1259447025738.9,0.105076,14.483151
2019-12-13,68.7874984741211,133587600,1259447025738.9,0.105076,14.483151
2019-12-16,69.96499633789062,128186000,1259447025738.9,0.105076,14.483151
2019-12-17,70.10250091552734,114158400,1259447025738.9,0.105076,14.483151
2019-12-18,69.93499755859375,116028400,1259447025738.9,0.105076,14.483151
2019-12-19,70.00499725341797,98369200,1259447025738.9,0.105076,14.483151
2019-12-20,69.86000061035156,275978000,1259447025738.9,0.105076,14.483151
2019-12-23,71.0,98572000,1259447025738.9,0.105076,14.483151
2019-12-24,71.06749725341797,48478800,1259447025738.9,0.105076,14.483151
2019-12-26,72.47750091552734,93121200,1259447025738.9,0.105076,14.483151
2019-12-27,72.44999694824219,146266000,1259447025738.9,0.105076,14.483151
2019-12-30,72.87999725341797,144114400,1067120592024.8,0.163205,7.183486
2019-12-31,73.4124984741211,100805600,1067120592024.8,0.163205,7.183486
2020-01-02,75.0875015258789,135480400,1067120592024.8,0.163205,7.183486
2020-01-03,74.35749816894531,146322800,1067120592024.8,0.163205,7.183486
2020-01-06,74.94999694824219,118387200,1067120592024.8,0.163205,7.183486
2020-01-07,74.59750366210938,108872000,1067120592024.8,0.163205,7.183486
2020-01-08,75.79750061035156,132079200,1067120592024.8,0.163205,7.183486
2020-01-09,77.40750122070312,170108400,1067120592024.8,0.163205,7.183486
2020-01-10,77.5824966430664,140644800,1067120592024.8,0.163205,7.183486
2020-01-13,79.23999786376953,121532000,1067120592024.8,0.163205,7.183486
2020-01-14,78.16999816894531,161954400,1067120592024.8,0.163205,7.183486
2020-01-15,77.83499908447266,121923600,1067120592024.8,0.163205,7.183486
2020-01-16,78.80999755859375,108829200,1067120592024.8,0.163205,7.183486
2020-01-17,79.68250274658203,137816400,1067120592024.8,0.163205,7.183486
2020-01-21,79.14250183105469,110843200,1067120592024.8,0.163205,7.183486
2020-01-22,79.42500305175781,101832400,1067120592024.8,0.163205,7.183486
2020-01-23,79.80750274658203,104472000,1067120592024.8,0.163205,7.183486
2020-01-24,79.57749938964844,146537600,1067120592024.8,0.163205,7.183486
2020-01-27,77.23750305175781,161940000,1067120592024.8,0.163205,7.183486
2020-01-28,79.42250061035156,162234000,1067120592024.8,0.163205,7.183486
2020-01-29,81.08499908447266,216229200,1067120592024.8,0.163205,7.183486
2020-01-30,80.96749877929688,126743200,1067120592024.8,0.163205,7.183486
2020-01-31,77.37750244140625,199588400,1067120592024.8,0.163205,7.183486
2020-02-03,77.16500091552734,173788400,1067120592024.8,0.163205,7.183486
2020-02-04,79.7125015258789,136616400,1067120592024.8,0.163205,7.183486
2020-02-05,80.36250305175781,118826800,1067120592024.8,0.163205,7.183486
2020-02-06,81.30249786376953,105425600,1067120592024.8,0.163205,7.183486
2020-02-07,80.00749969482422,117684000,1067120592024.8,0.163205,7.183486
2020-02-10,80.38749694824219,109348800,1067120592024.8,0.163205,7.183486
2020-02-11,79.90249633789062,94323200,1067120592024.8,0.163205,7.183486
2020-02-12,81.80000305175781,113730400,1067120592024.8,0.163205,7.183486
2020-02-13,81.21749877929688,94747600,1067120592024.8,0.163205,7.183486
2020-02-14,81.23750305175781,80113600,1067120592024.8,0.163205,7.183486
2020-02-18,79.75,152531200,1067120592024.8,0.163205,7.183486
2020-02-19,80.90499877929688,93984000,1067120592024.8,0.163205,7.183486
2020-02-20,80.07499694824219,100566000,1067120592024.8,0.163205,7.183486
2020-02-21,78.26249694824219,129554000,1067120592024.8,0.163205,7.183486
2020-02-24,74.54499816894531,222195200,1067120592024.8,0.163205,7.183486
2020-02-25,72.0199966430664,230673600,1067120592024.8,0.163205,7.183486
2020-02-26,73.1624984741211,198054800,1067120592024.8,0.163205,7.183486
2020-02-27,68.37999725341797,320605600,1067120592024.8,0.163205,7.183486
2020-02-28,68.33999633789062,426510000,1067120592024.8,0.163205,7.183486
2020-03-02,74.70249938964844,341397200,1067120592024.8,0.163205,7.183486
2020-03-03,72.33000183105469,319475600,1067120592024.8,0.163205,7.183486
2020-03-04,75.68499755859375,219178400,1067120592024.8,0.163205,7.183486
2020-03-05,73.2300033569336,187572800,1067120592024.8,0.163205,7.183486
2020-03-06,72.25749969482422,226176800,1067120592024.8,0.163205,7.183486
2020-03-09,66.5425033569336,286744800,1067120592024.8,0.163205,7.183486
2020-03-10,71.33499908447266,285290000,1067120592024.8,0.163205,7.183486
2020-03-11,68.85749816894531,255598800,1067120592024.8,0.163205,7.183486
2020-03-12,62.057498931884766,418474000,1067120592024.8,0.163205,7.183486
2020-03-13,69.49250030517578,370732000,1067120592024.8,0.163205,7.183486
2020-03-16,60.5525016784668,322423600,1067120592024.8,0.163205,7.183486
2020-03-17,63.21500015258789,324056000,1067120592024.8,0.163205,7.183486
2020-03-18,61.66749954223633,300233600,1067120592024.8,0.163205,7.183486
2020-03-19,61.19499969482422,271857200,1067120592024.8,0.163205,7.183486
2020-03-20,57.310001373291016,401693200,1067120592024.8,0.163205,7.183486
2020-03-23,56.09249877929688,336752800,1067120592024.8,0.163205,7.183486
2020-03-24,61.720001220703125,287531200,1067120592024.8,0.163205,7.183486
2020-03-25,61.380001068115234,303602000,1067120592024.8,0.163205,7.183486
2020-03-26,64.61000061035156,252087200,1067120592024.8,0.163205,7.183486
2020-03-27,61.935001373291016,204216800,1067120592024.8,0.163205,7.183486
2020-03-30,63.70249938964844,167976400,1510052700926.2,0.16066,10.396805
2020-03-31,63.5724983215332,197002000,1510052700926.2,0.16066,10.396805
2020-04-01,60.227500915527344,176218400,1510052700926.2,0.16066,10.396805
2020-04-02,61.23249816894531,165934000,1510052700926.2,0.16066,10.396805
2020-04-03,60.352500915527344,129880000,1510052700926.2,0.16066,10.396805
2020-04-06,65.61750030517578,201820400,1510052700926.2,0.16066,10.396805
2020-04-07,64.85749816894531,202887200,1510052700926.2,0.16066,10.396805
2020-04-08,66.51750183105469,168895200,1510052700926.2,0.16066,10.396805
2020-04-09,66.99749755859375,161834800,1510052700926.2,0.16066,10.396805
2020-04-13,68.3125,131022800,1510052700926.2,0.16066,10.396805
2020-04-14,71.76249694824219,194994800,1510052700926.2,0.16066,10.396805
2020-04-15,71.10749816894531,131154400,1510052700926.2,0.16066,10.396805
2020-04-16,71.67250061035156,157125200,1510052700926.2,0.16066,10.396805
2020-04-17,70.69999694824219,215250000,1510052700926.2,0.16066,10.396805
2020-04-20,69.23249816894531,130015200,1510052700926.2,0.16066,10.396805
2020-04-21,67.09249877929688,180991600,1510052700926.2,0.16066,10.396805
2020-04-22,69.0250015258789,116862400,1510052700926.2,0.16066,10.396805
2020-04-23,68.75749969482422,124814400,1510052700926.2,0.16066,10.396805
2020-04-24,70.74250030517578,126161200,1510052700926.2,0.16066,10.396805
2020-04-27,70.7925033569336,117087600,1510052700926.2,0.16066,10.396805
2020-04-28,69.6449966430664,112004800,1510052700926.2,0.16066,10.396805
2020-04-29,71.93250274658203,137280800,1510052700926.2,0.16066,10.396805
2020-04-30,73.44999694824219,183064000,1510052700926.2,0.16066,10.396805
2020-05-01,72.26750183105469,240616800,1510052700926.2,0.16066,10.396805
2020-05-04,73.29000091552734,133568000,1510052700926.2,0.16066,10.396805
2020-05-05,74.38999938964844,147751200,1510052700926.2,0.16066,10.396805
2020-05-06,75.15750122070312,142333600,1510052700926.2,0.16066,10.396805
2020-05-07,75.93499755859375,115215200,1510052700926.2,0.16066,10.396805
2020-05-08,77.53250122070312,133838400,1510052700926.2,0.16066,10.396805
2020-05-11,78.75250244140625,145946400,1510052700926.2,0.16066,10.396805
2020-05-12,77.85250091552734,162301200,1510052700926.2,0.16066,10.396805
2020-05-13,76.9124984741211,200622400,1510052700926.2,0.16066,10.396805
2020-05-14,77.38500213623047,158929200,1510052700926.2,0.16066,10.396805
2020-05-15,76.92749786376953,166348400,1510052700926.2,0.16066,10.396805
